"p_eurefvote","p_gross_household","p_sexuality","age","al_scaleW14","lr_scaleW14","antiIntellectual","immigSelf","euPriorityBalance","ukCitizen","euCitizen","likeFarage","likeJohnson","likeCorbyn","likeMay","immig_att","eth_wBrit","eth_other","relig_coe","relig_other"
1,6,"Heterosexual",49,9,2.5,4,1,5,1,0,5,5,5,5,6,1,0,1,0
1,9,"Heterosexual",71,7.5,5,5,0,5,1,0,7,8,0,10,9,1,0,1,0
0,8,"Heterosexual",52,6,NA,4,6,0,1,0,2,7,8,5,6,1,0,0,1
1,3,"Heterosexual",65,8,4.5,3,2,7,1,0,8,5,0,5,10,1,0,1,0
0,3,"Heterosexual",42,5,7.5,2,6,2,1,0,0,2,0,6,4,1,0,1,0
0,5,"Heterosexual",68,6.5,2.5,2,6,0,1,0,0,0,4,0,0,1,0,1,0
1,13,"Heterosexual",35,7,7.5,3,3,1,1,0,3,7,1,7,6,1,0,0,1
0,5,"Heterosexual",63,3.5,2.5,2,5,0,1,0,0,0,2,1,3,1,0,1,0
0,9,"Homosexual",35,8,3,4,5,4,1,0,3,7,7,6,3,1,0,1,0
0,6,"Heterosexual",67,7.5,2.5,4,8,0,1,0,1,8,4,6,1,1,0,0,1
1,4,"Heterosexual",80,7,3.5,4,3,10,1,0,7,8,0,3,8,1,0,0,1
1,14,"Heterosexual",50,8.5,3.5,5,2,5,1,0,10,10,0,5,12,1,0,1,0
1,3,"Heterosexual",73,6.5,3.5,3,3,2,1,0,4,0,0,6,5,1,0,0,1
1,13,"Bisexual",66,9,7,4,0,7,1,0,7,8,0,8,9,1,0,1,0
1,13,"Heterosexual",44,7.5,1.5,3,3,3,1,0,8,8,0,5,6,1,0,0,1
1,7,"Heterosexual",69,8,2.5,5,0,10,1,0,10,10,0,0,9,1,0,1,0
0,15,"Heterosexual",49,3,2.5,2,7,0,1,0,0,0,5,0,1,1,0,1,0
1,5,"Heterosexual",56,8,4.5,3,0,10,1,0,0,0,0,0,9,1,0,0,1
0,8,"Heterosexual",51,3.5,4.5,1,6,2,1,0,2,2,1,5,1,1,NA,0,1
0,10,"Heterosexual",68,3.5,2,1,5,0,1,0,0,0,5,3,2,1,0,1,0
1,7,"Homosexual",50,4.5,2.5,3,2,5,1,0,5,7,0,7,7,0,1,1,0
1,5,"Heterosexual",67,6.5,2,5,2,8,1,0,7,7,2,7,8,1,0,1,0
0,12,"Heterosexual",37,8,3,2,4,7,1,0,1,5,7,1,1,0,1,0,1
1,7,"Heterosexual",48,7.5,2.5,3,5,7,1,0,6,6,3,6,5,1,0,1,0
1,11,"Heterosexual",44,6.5,3,3,5,3,1,0,6,6,4,5,4,1,0,1,0
0,6,"Heterosexual",54,8.5,4,4,7,7,1,0,8,7,0,8,5,NA,0,0,1
1,6,"Bisexual",58,10,0,5,0,8,1,0,7,10,5,2,4,1,0,NA,1
0,8,"Heterosexual",52,3.5,2.5,2,5,1,1,0,0,0,6,0,2,1,0,1,0
1,11,"Prefer not to say",69,5,7.5,3,3,5,1,0,0,0,0,7,6,0,1,0,1
1,9,"Heterosexual",68,6.5,5.5,5,4,10,1,0,10,8,0,0,2,1,0,0,1
0,13,"Heterosexual",39,6.5,2,2,5,1,1,0,0,2,1,7,5,1,0,1,0
1,4,"Heterosexual",47,7.5,4,5,0,4,1,0,8,8,0,5,12,1,0,1,0
1,4,"Heterosexual",78,8,4.5,3,0,7,1,0,10,5,0,6,7,1,0,1,0
0,3,"Heterosexual",70,7.5,7.5,4,0,5,1,0,0,7,0,8,5,1,0,0,1
1,5,"Heterosexual",66,8.5,4,2,5,5,1,0,7,8,1,8,6,1,0,0,1
0,15,"Heterosexual",21,4.5,4,1,4,0,1,0,1,1,5,3,NA,1,0,0,1
0,7,"Heterosexual",25,2,1.5,1,9,0,1,1,0,2,6,0,1,1,0,1,0
0,3,"Heterosexual",61,8,2.5,3,5,3,1,0,0,0,7,0,3,1,0,0,1
0,11,"Heterosexual",32,1.5,0,1,6,0,1,0,0,1,6,0,1,1,0,1,0
0,10,"Heterosexual",74,7.5,5.5,3,3,10,1,0,7,2,0,8,1,1,0,1,0
1,8,"Heterosexual",36,7.5,3.5,3,0,10,1,0,7,8,0,5,12,1,0,1,NA
0,6,"Heterosexual",40,6.5,1,2,5,0,1,0,1,3,8,4,2,1,0,1,0
1,6,"Heterosexual",64,8,3.5,3,2,7,1,0,6,8,0,3,6,1,0,1,0
0,5,"Heterosexual",63,3,1,2,5,0,1,0,0,0,6,0,0,1,0,0,1
0,6,"Heterosexual",63,7,5,3,4,1,1,0,0,2,0,4,6,1,0,0,1
1,8,"Heterosexual",38,8,2.5,5,0,10,1,0,10,6,0,0,12,1,0,1,0
0,4,"Heterosexual",53,5,2,1,5,2,1,1,2,3,4,3,3,1,0,1,0
0,6,"Heterosexual",66,7.5,3,4,0,4,1,0,3,4,0,2,5,1,0,0,1
1,12,"Heterosexual",46,2.5,8,2,4,2,1,0,2,4,1,5,7,1,0,1,0
1,2,"Heterosexual",39,8.5,0.5,2,2,8,1,0,10,10,0,8,11,1,0,1,0
1,7,"Heterosexual",73,9,2,5,0,10,1,0,10,9,1,6,7,1,0,1,0
1,2,"Heterosexual",65,7.5,5.5,3,0,10,1,0,2,1,0,10,12,1,0,0,1
0,3,"Prefer not to say",24,0.5,0,1,10,0,1,0,0,0,10,3,0,1,0,1,0
0,10,"Heterosexual",42,3.5,2,2,5,NA,1,0,0,0,6,2,1,1,0,1,0
1,12,"Heterosexual",47,7.5,6,3,2,10,1,0,6,7,0,6,7,1,0,0,1
1,2,"Heterosexual",66,10,3.5,5,0,10,1,0,9,8,0,8,12,1,0,0,1
0,3,"Other",56,4,1,2,8,0,1,0,0,0,10,0,2,1,0,1,0
1,7,"Heterosexual",69,9,2.5,5,0,5,1,0,9,5,0,10,9,1,0,0,1
0,12,"Heterosexual",35,4,1,3,7,3,1,0,0,0,4,0,0,0,1,1,0
0,4,"Heterosexual",56,7,0,4,5,0,1,0,0,0,10,0,2,1,0,1,0
0,6,"Heterosexual",74,5,0.5,2,5,0,1,0,0,0,5,0,1,1,0,1,0
0,8,"Heterosexual",54,8.5,0.5,3,5,0,1,0,0,0,0,2,3,0,1,1,0
0,9,"Heterosexual",22,3.5,5,2,5,1,1,0,0,3,9,6,2,1,0,1,0
1,6,"Heterosexual",69,6.5,3.5,3,1,7,1,0,5,6,3,7,7,1,0,0,1
1,8,"Heterosexual",72,7.5,5,3,5,9,1,0,5,5,0,7,5,1,0,0,1
1,4,"Heterosexual",65,7.5,3.5,4,1,8,1,0,4,2,2,8,10,1,0,0,1
0,4,"Heterosexual",60,2.5,2.5,2,7,0,1,0,0,1,8,2,2,1,0,1,0
0,9,"Heterosexual",56,9,5,3,5,5,1,0,2,5,0,6,5,1,0,1,0
1,11,"Heterosexual",29,8,3,4,3,5,1,0,5,5,0,5,7,1,0,1,0
1,10,"Bisexual",55,7,5.5,3,0,8,1,0,8,7,7,3,9,1,0,1,0
1,3,"Heterosexual",72,8,3.5,4,5,9,1,0,8,5,0,8,4,1,0,0,1
1,11,"Heterosexual",58,9,4,5,8,0,1,1,8,8,4,0,0,1,0,1,0
0,7,"Heterosexual",39,5,1.5,2,5,3,1,0,0,5,8,1,NA,1,0,1,0
0,5,"Heterosexual",50,5.5,2,1,0,0,1,0,0,3,0,0,4,1,0,1,0
1,7,"Heterosexual",43,10,2,5,3,5,1,0,5,0,0,0,6,1,0,1,0
0,4,"Heterosexual",38,4,5.5,5,7,0,1,0,NA,3,0,4,0,1,0,1,0
1,2,"Heterosexual",68,6.5,3,4,0,3,1,0,10,9,3,2,5,1,0,1,0
0,4,"Heterosexual",63,8.5,2,4,2,7,1,0,1,3,6,6,8,1,0,1,0
0,3,"Heterosexual",35,3,0,1,8,0,1,0,0,0,8,0,2,1,0,1,0
0,10,"Heterosexual",37,7.5,3,5,7,6,1,0,0,6,2,5,1,1,0,1,0
0,9,"Heterosexual",64,1.5,1,4,8,2,1,0,0,0,4,0,2,1,0,1,0
1,7,"Heterosexual",42,6,3.5,3,1,3,1,0,1,8,0,4,10,1,0,1,0
1,4,"Heterosexual",70,7.5,5.5,4,3,4,1,0,7,7,0,8,7,1,0,0,1
0,13,"Heterosexual",53,4,5,3,4,1,1,0,0,1,0,5,4,1,0,1,0
1,2,"Heterosexual",69,6.5,6.5,4,0,10,1,0,7,7,0,8,7,1,0,0,1
0,2,"Heterosexual",21,5,8,1,5,0,1,0,1,0,8,9,2,1,0,1,0
0,6,"Heterosexual",35,6,2.5,4,5,3,1,0,3,6,8,4,3,1,0,1,0
0,5,"Heterosexual",30,8,4,5,0,5,1,0,0,1,NA,5,9,1,0,1,0
1,8,"Heterosexual",63,9.5,7,5,0,10,1,0,8,8,0,0,12,1,0,0,1
0,10,"Heterosexual",69,4.5,0,3,1,10,1,0,0,0,0,5,9,1,0,1,0
0,2,"Heterosexual",54,4,1.5,1,5,0,1,0,0,3,6,3,0,1,0,1,0
1,12,"Heterosexual",49,6,1.5,3,0,5,1,0,9,7,3,6,10,1,0,0,1
0,8,"Heterosexual",61,6.5,2.5,4,5,1,1,0,0,0,7,1,4,1,0,1,0
1,8,"Heterosexual",48,6.5,1.5,3,0,5,1,0,9,10,2,3,7,1,0,1,0
0,5,"Heterosexual",59,4,0.5,2,7,2,1,NA,0,0,8,2,1,0,1,1,0
1,6,"Heterosexual",67,4,7.5,2,3,3,1,0,3,7,0,10,9,1,0,0,1
0,12,"Heterosexual",45,3.5,1.5,1,5,0,1,0,0,0,6,0,3,1,0,1,0
1,9,"Homosexual",48,8,0,1,0,9,1,0,6,7,0,7,8,1,0,0,1
1,12,"Heterosexual",47,9.5,1.5,4,1,7,1,0,8,6,0,0,6,1,0,1,0
1,4,"Heterosexual",23,5,4,2,5,2,1,0,0,0,6,1,4,1,0,0,1
0,11,"Heterosexual",30,6.5,1,3,5,3,1,0,0,0,5,0,4,1,0,1,0
1,3,"Heterosexual",51,8,2,3,1,5,1,0,4,4,3,1,8,1,0,0,1
1,4,"Heterosexual",52,7,0.5,3,3,6,1,0,7,5,8,9,6,1,NA,1,0
1,6,"Heterosexual",69,NA,2.5,4,0,7,1,0,4,1,0,5,7,1,0,1,0
1,9,"Heterosexual",34,6.5,4,5,3,5,1,0,10,7,0,3,NA,1,0,0,1
0,13,"Homosexual",46,6.5,2.5,2,7,2,0,0,0,0,2,3,1,0,1,NA,0
1,7,"Heterosexual",75,7.5,NA,4,5,5,1,0,2,6,0,8,1,1,0,1,0
0,4,"Heterosexual",74,6.5,6,3,5,4,1,0,0,0,0,7,6,1,0,0,1
0,8,"Heterosexual",71,6.5,3.5,3,NA,1,1,0,0,3,5,4,2,1,0,0,1
1,9,"Heterosexual",37,7.5,2.5,2,0,3,1,0,0,10,0,9,8,1,0,1,0
1,13,"Heterosexual",52,6,5.5,4,6,2,1,0,4,5,2,6,4,1,0,0,1
0,6,"Heterosexual",64,2.5,0,1,8,0,1,0,0,0,5,0,0,1,0,1,0
1,10,"Other",24,7.5,2.5,4,6,5,1,0,7,7,5,8,6,1,0,0,1
1,2,"Heterosexual",65,8.5,1.5,5,2,7,1,0,10,9,0,1,9,1,0,0,1
1,3,"Heterosexual",63,10,3.5,4,0,10,1,0,9,8,0,7,8,1,0,0,1
0,8,"Heterosexual",54,4,3.5,3,6,2,1,0,0,0,0,NA,0,1,0,1,0
1,10,"Heterosexual",60,4.5,6.5,3,6,5,1,0,3,4,3,5,4,1,0,0,1
1,6,"Heterosexual",29,6.5,7,2,6,3,1,0,3,5,6,8,3,1,0,1,0
0,4,"Prefer not to say",26,5,2.5,3,4,6,1,0,0,2,8,4,8,1,0,0,1
1,5,"Heterosexual",67,8.5,3.5,3,1,8,1,0,6,3,1,9,10,1,0,0,1
0,12,"Homosexual",47,3,4,2,6,1,0,1,0,1,3,1,4,0,1,0,1
1,2,"Heterosexual",58,8,2.5,5,0,8,1,0,0,0,0,4,11,1,0,1,0
1,4,"Heterosexual",71,7,0.5,3,5,2,1,0,0,2,8,0,4,1,0,0,1
1,3,"Heterosexual",42,8.5,1,3,6,6,1,0,4,6,3,4,0,0,1,0,1
0,2,"Heterosexual",43,0.5,1.5,5,5,5,1,0,5,10,0,0,9,1,0,1,0
0,7,"Heterosexual",75,6,3.5,3,3,3,1,0,1,2,1,7,7,1,0,1,0
1,6,"Heterosexual",58,6,1.5,5,0,10,1,0,10,10,1,6,12,1,0,1,0
1,2,"Heterosexual",NA,7.5,4,4,4,5,1,0,2,3,5,3,4,1,0,1,0
1,6,"Heterosexual",68,5,6,3,5,5,1,0,7,7,0,7,6,1,0,0,1
0,2,"Heterosexual",49,7.5,0.5,3,6,0,1,0,0,0,10,0,4,1,0,1,0
0,4,"Heterosexual",69,7.5,4,1,8,0,1,0,3,5,2,5,0,0,1,1,0
1,7,"Heterosexual",68,9,0,5,0,10,1,0,8,8,NA,8,12,1,0,0,1
0,8,"Heterosexual",68,4,0,2,7,1,1,0,0,0,1,0,1,1,0,0,1
0,8,"Heterosexual",44,4.5,0.5,1,7,0,1,0,0,0,7,0,0,1,0,1,0
0,14,"Heterosexual",52,6.5,6.5,3,4,3,1,0,2,2,3,6,4,1,0,1,0
1,6,"Heterosexual",39,7.5,2.5,4,4,8,1,0,2,7,0,8,4,1,0,1,0
1,13,"Heterosexual",41,6.5,8,2,NA,8,1,0,6,6,1,7,10,1,0,0,1
1,2,"Heterosexual",52,6.5,3,4,6,3,1,0,0,3,6,3,1,1,0,1,0
0,7,"Heterosexual",61,9.5,3,4,5,3,1,0,1,3,0,6,2,1,0,0,1
0,3,"Heterosexual",65,5,1.5,1,9,0,1,0,0,0,0,0,0,1,0,0,1
1,6,"Heterosexual",79,9,4,5,0,7,1,0,10,10,0,5,12,1,0,1,0
1,7,"Heterosexual",76,7.5,8.5,5,0,7,1,0,8,8,0,8,8,1,0,0,1
1,3,"Heterosexual",75,6,4.5,3,5,5,1,0,6,6,0,9,4,1,0,0,1
0,11,"Prefer not to say",48,0.5,2,1,8,0,1,0,0,0,5,0,2,1,0,0,1
0,11,"Heterosexual",42,3.5,6,1,8,1,1,0,0,6,7,5,4,1,0,NA,1
1,5,"Homosexual",47,8,3,4,5,5,1,0,1,5,6,5,6,1,0,1,0
0,13,"Heterosexual",57,3.5,1,2,5,0,1,0,0,1,6,4,2,1,0,0,1
0,7,"Heterosexual",34,7.5,3.5,4,5,1,1,0,1,1,3,2,2,1,0,0,1
0,2,"Heterosexual",55,7.5,2.5,4,3,3,1,0,0,6,0,7,9,1,0,1,0
0,11,"Heterosexual",56,4.5,2.5,4,10,1,1,0,0,0,3,1,0,1,0,0,1
1,13,"Heterosexual",57,6,3,5,2,10,1,0,8,6,0,0,8,1,0,0,1
1,5,"Heterosexual",57,6,4,4,3,10,1,0,3,7,0,9,5,1,0,0,1
1,7,"Heterosexual",48,4,5,2,6,2,1,0,2,5,5,5,3,1,0,1,0
1,5,"Heterosexual",59,6,1.5,4,0,10,1,0,10,3,0,4,8,1,0,1,0
1,3,"Heterosexual",70,7.5,3.5,NA,0,8,1,0,9,0,1,1,6,1,0,0,1
1,2,"Heterosexual",68,5.5,3.5,4,3,9,1,0,1,4,0,8,6,1,0,0,1
1,5,"Heterosexual",73,8.5,0.5,5,2,6,1,0,7,3,2,3,8,1,0,0,1
1,3,"Heterosexual",51,4,2,3,1,6,1,0,2,5,1,5,9,1,0,1,0
1,3,"Heterosexual",67,8,0,4,0,10,1,0,8,8,2,0,12,1,0,0,1
1,7,"Heterosexual",73,8.5,6,5,1,8,1,0,3,5,0,0,8,1,0,0,1
0,13,"Heterosexual",36,8.5,0.5,4,3,3,1,0,0,0,6,0,7,1,0,1,0
1,9,"Heterosexual",56,7.5,1.5,3,3,7,1,0,0,0,0,0,6,1,0,1,0
1,10,"Heterosexual",48,5.5,6,5,5,5,1,0,9,2,0,7,2,1,0,0,1
0,5,"Bisexual",24,3.5,1.5,2,6,0,1,1,0,0,8,2,0,1,0,0,1
1,12,"Heterosexual",22,7.5,2,4,5,8,1,0,4,4,3,9,4,0,1,0,1
1,3,"Heterosexual",67,8.5,1,4,0,5,1,0,9,9,0,6,9,1,0,1,0
1,3,"Homosexual",51,3.5,1.5,3,NA,6,1,0,0,0,6,0,4,1,0,1,0
0,6,"Heterosexual",28,5.5,3,2,5,3,1,0,4,2,4,4,1,1,0,0,1
1,4,"Heterosexual",66,9.5,4,5,0,10,1,0,0,5,0,5,12,1,0,0,1
0,9,"Heterosexual",65,6.5,6.5,3,5,5,1,0,5,6,0,8,4,1,0,0,1
1,5,"Heterosexual",72,7.5,3,2,1,2,1,0,5,6,2,6,7,1,0,0,1
0,5,"Heterosexual",25,6.5,6.5,2,5,3,1,0,2,4,4,2,2,1,0,0,1
1,11,"Heterosexual",35,8,5,1,0,10,1,0,9,10,0,0,10,1,0,0,1
0,6,"Heterosexual",69,0.5,0,2,8,0,1,0,0,0,7,0,0,1,0,1,0
0,5,"Heterosexual",67,6,5,3,6,8,1,0,0,0,9,1,6,1,0,1,0
1,5,"Heterosexual",47,6,5.5,3,4,6,1,0,6,5,4,6,5,1,0,0,1
1,12,"Heterosexual",47,8.5,5.5,4,0,8,1,0,8,8,0,5,11,1,0,1,0
0,10,"Heterosexual",74,8,5.5,3,6,2,1,0,1,1,0,6,4,1,0,0,1
1,6,"Heterosexual",56,9,0,4,0,5,1,0,10,10,0,7,8,1,0,0,1
0,9,"Heterosexual",65,5,2.5,4,0,7,1,0,0,0,4,0,7,1,0,1,0
0,7,"Heterosexual",74,6,7.5,2,5,3,1,0,0,3,1,7,5,1,0,1,0
1,7,"Heterosexual",44,7.5,2.5,2,0,10,1,0,4,10,0,1,12,1,0,0,1
0,3,"Heterosexual",54,4.5,0,3,5,0,1,0,0,0,10,0,4,1,0,0,1
0,14,"Homosexual",43,5,4,3,6,2,1,0,0,0,0,6,5,1,0,1,0
0,8,"Heterosexual",39,5.5,2.5,4,5,7,1,0,2,5,6,4,2,1,0,0,1
0,2,"Heterosexual",52,5.5,4,1,3,3,1,0,2,3,1,3,3,0,1,1,0
0,5,"Heterosexual",79,9,0,5,7,3,1,0,0,5,0,9,0,1,0,0,1
1,4,"Heterosexual",36,7,4,3,5,3,1,0,0,1,0,0,6,1,0,1,0
0,12,"Heterosexual",38,3.5,5,1,5,0,1,0,0,0,NA,4,0,1,0,1,0
0,11,"Heterosexual",60,6.5,6,2,10,0,1,0,0,0,0,7,0,1,0,0,1
1,6,"Heterosexual",58,7.5,3.5,2,0,8,1,0,0,3,0,4,10,1,0,1,0
1,7,"Heterosexual",62,8,4,3,5,0,1,0,10,5,0,10,3,1,0,0,1
0,4,"Heterosexual",69,7.5,7.5,3,6,3,1,0,4,5,0,5,2,1,0,1,0
0,13,"Bisexual",25,2.5,1,4,6,2,1,0,0,0,10,0,0,0,1,0,1
1,8,"Heterosexual",63,5.5,5,4,6,6,1,0,0,1,0,3,3,1,0,1,0
1,6,"Homosexual",59,1.5,0,3,9,4,1,0,0,1,8,1,0,1,0,1,0
1,5,"Bisexual",40,0.5,0.5,1,5,4,1,0,5,0,8,2,3,1,0,1,0
1,4,"Heterosexual",64,8,4,4,2,10,1,0,7,5,0,5,7,1,0,1,0
1,4,"Heterosexual",65,8,3.5,3,0,NA,1,0,8,8,0,4,12,1,0,1,0
0,3,"Prefer not to say",56,6,2,4,0,2,1,0,0,0,3,0,8,0,1,1,0
1,10,"Heterosexual",28,6,4.5,2,2,9,1,0,5,2,0,8,5,1,0,1,0
0,10,"Heterosexual",47,3.5,4.5,1,6,0,1,0,0,0,3,0,3,1,0,1,0
0,11,"Heterosexual",35,1.5,1,1,6,0,1,1,0,2,6,2,1,0,1,1,0
0,4,NA,67,1,2,2,8,0,1,0,0,0,3,1,0,1,0,0,1
0,4,"Heterosexual",71,8.5,4.5,3,0,0,1,0,0,3,0,8,12,1,0,0,1
0,5,"Heterosexual",66,5.5,1.5,3,5,3,1,0,0,0,0,4,3,1,0,0,1
1,3,"Heterosexual",70,7,6,2,0,10,1,0,0,0,0,9,3,1,0,0,1
0,7,"Prefer not to say",40,6,5,3,5,2,1,0,0,1,4,5,4,1,0,0,1
0,13,"Heterosexual",55,5,2.5,4,5,2,1,0,0,0,2,0,3,1,0,1,0
1,7,"Heterosexual",45,5,5,3,5,4,1,0,3,6,8,4,5,1,0,1,0
0,4,"Heterosexual",72,4.5,4.5,3,5,6,1,0,3,3,2,8,2,1,0,0,1
0,12,"Heterosexual",38,5.5,3.5,2,4,6,1,0,2,2,0,4,4,1,0,1,0
0,5,"Heterosexual",59,5.5,2.5,4,6,2,1,0,0,0,0,3,4,1,0,1,0
0,6,"Bisexual",59,2.5,2,2,7,1,1,0,0,0,7,0,2,1,0,1,0
1,4,"Heterosexual",23,6.5,4.5,3,0,7,1,0,6,8,0,5,7,0,1,1,0
0,9,"Heterosexual",65,5.5,3.5,3,4,3,1,0,4,1,3,8,6,1,0,1,0
1,2,"Heterosexual",80,9,1.5,5,0,10,1,0,10,10,0,0,12,1,0,1,0
1,1,"Heterosexual",47,8,3,4,0,9,1,0,3,6,0,3,12,1,0,0,1
0,13,"Heterosexual",41,3,1.5,1,5,2,1,0,0,0,7,1,0,1,0,1,0
1,3,"Heterosexual",70,7.5,2.5,2,1,6,1,0,4,5,7,0,8,1,0,0,1
1,4,"Heterosexual",62,8.5,0,4,1,2,1,0,7,5,0,1,8,1,0,1,0
1,3,"Heterosexual",64,3,0,3,5,2,1,0,0,1,10,0,5,1,0,0,1
1,7,"Heterosexual",63,5,5,3,0,5,1,0,5,5,2,5,NA,1,0,1,0
NA,6,"Heterosexual",71,7,4,3,2,5,1,0,10,9,2,2,9,1,0,1,0
1,11,"Heterosexual",76,6,4,2,5,2,1,0,3,5,1,1,5,1,0,1,0
1,6,"Heterosexual",81,9,2.5,4,0,7,1,0,10,4,0,7,9,1,0,0,1
0,10,"Heterosexual",51,5.5,3,3,5,3,1,0,0,2,4,4,2,1,0,1,0
0,13,"Bisexual",22,1.5,3.5,2,7,0,1,0,0,0,5,0,3,0,1,1,0
0,6,"Heterosexual",80,6,2,3,6,0,1,0,0,0,0,2,2,1,0,1,0
0,11,"Heterosexual",47,2.5,0,1,5,1,1,0,0,0,9,0,2,1,0,1,0
1,14,"Heterosexual",30,2.5,8,4,10,3,1,0,2,4,0,2,0,1,0,1,0
1,4,"Heterosexual",63,9,4,5,0,10,1,0,10,10,0,6,10,1,0,1,0
0,8,"Heterosexual",38,7.5,3.5,2,5,5,1,0,4,3,5,7,4,1,0,1,0
1,5,"Heterosexual",75,7,1.5,3,0,10,1,0,8,9,5,5,8,1,0,1,0
0,5,"Heterosexual",39,7,0.5,3,6,2,1,0,0,0,7,0,4,0,1,1,0
0,1,"Heterosexual",21,3,4.5,1,6,1,1,1,2,3,2,7,0,1,0,1,0
1,6,"Heterosexual",59,8,2.5,2,3,7,1,0,0,0,3,3,5,1,0,1,0
0,6,"Heterosexual",60,8,6.5,3,5,0,1,0,0,7,0,8,4,1,0,1,0
1,3,"Heterosexual",69,10,0.5,4,0,6,1,0,0,2,0,9,8,1,0,1,0
1,7,"Heterosexual",78,8.5,3.5,4,6,2,1,0,4,8,0,7,7,1,0,0,1
1,5,"Heterosexual",46,8,1,3,0,7,1,0,2,3,0,0,9,1,0,1,0
1,11,"Prefer not to say",42,3,4.5,2,4,3,1,0,2,5,3,5,6,1,0,0,1
0,10,"Heterosexual",64,5,4,1,5,0,1,0,0,0,0,5,4,1,0,1,0
1,6,"Heterosexual",68,7.5,1.5,4,6,3,1,0,0,7,0,NA,3,1,0,0,1
1,7,"Heterosexual",65,8.5,5,4,0,10,1,0,10,10,0,2,6,1,0,1,0
1,7,"Heterosexual",53,8,1.5,5,5,7,1,0,8,5,9,2,8,1,0,0,1
0,5,"Bisexual",55,7,2.5,3,5,2,1,0,1,4,3,6,5,1,0,0,1
1,9,"Heterosexual",63,5.5,5.5,3,6,7,1,0,3,5,0,6,3,1,NA,0,1
1,14,"Heterosexual",48,3.5,4,3,0,2,1,0,0,0,0,0,6,1,0,1,0
0,3,"Heterosexual",70,5,2,3,5,0,1,0,0,0,5,0,2,0,NA,1,0
1,4,"Heterosexual",64,8.5,0.5,4,0,10,1,0,10,7,0,7,12,1,0,1,0
1,2,"Heterosexual",56,9,2,4,0,8,1,0,4,6,6,4,8,1,0,1,0
0,12,"Bisexual",64,5,3.5,1,7,0,1,0,0,0,4,0,0,1,0,0,1
0,13,"Heterosexual",67,6,3.5,3,7,5,1,0,0,5,0,3,0,1,0,0,1
1,13,"Heterosexual",50,6,2.5,NA,0,4,1,0,0,1,1,3,9,1,0,1,0
0,12,"Heterosexual",22,3.5,4,1,5,2,1,0,0,0,1,4,0,1,0,1,0
0,4,"Heterosexual",44,2.5,0,1,5,0,1,0,0,1,5,1,0,1,0,1,0
1,10,"Heterosexual",76,8,5,4,0,8,1,0,3,0,0,8,4,1,0,0,1
0,13,"Heterosexual",70,2.5,0,1,10,0,1,0,0,0,6,0,0,1,0,0,1
1,6,"Heterosexual",71,3.5,0.5,5,0,10,1,0,0,2,7,0,11,1,0,0,1
1,5,"Heterosexual",38,7,3,3,5,3,1,0,7,5,7,9,6,0,1,1,0
1,8,"Heterosexual",64,7,6.5,3,3,7,1,0,8,10,2,7,7,1,0,0,1
0,3,"Bisexual",62,4.5,0,3,8,4,1,0,0,0,10,0,2,1,0,1,0
1,4,"Heterosexual",45,9.5,0.5,3,0,10,1,0,2,7,5,5,12,1,0,0,1
1,7,"Heterosexual",43,8,1,5,0,10,1,0,7,7,5,4,11,1,0,1,0
1,9,"Other",57,9,1.5,4,0,10,1,0,10,3,0,10,12,1,0,1,0
0,11,"Heterosexual",33,7,4.5,3,5,8,1,0,2,1,2,7,1,0,1,0,1
1,3,"Heterosexual",79,6,4,3,3,8,1,0,7,8,4,7,4,1,0,0,1
0,1,"Other",27,1.5,2.5,2,5,0,1,0,0,1,4,2,1,1,0,1,0
1,14,"Heterosexual",62,8.5,8,4,3,10,1,0,7,8,0,5,9,1,0,0,1
0,6,"Heterosexual",63,5,3.5,3,5,3,1,0,2,2,3,4,5,1,0,0,1
1,5,"Heterosexual",57,8.5,5,3,6,5,1,0,6,7,0,4,2,0,1,0,1
0,10,"Heterosexual",47,6,5,4,6,5,1,0,2,3,1,5,3,1,0,0,1
1,2,"Heterosexual",48,10,0,4,0,10,1,0,5,10,0,5,9,1,0,1,0
0,11,"Heterosexual",63,8,7.5,4,6,1,1,0,0,0,NA,8,2,1,0,1,0
1,3,"Homosexual",59,8.5,0.5,5,2,9,1,0,10,10,0,3,10,1,0,0,1
0,2,"Heterosexual",61,5.5,0.5,3,5,0,NA,0,0,0,5,0,1,1,0,0,1
0,3,"Heterosexual",69,1,0.5,2,8,0,1,1,0,0,9,0,1,1,0,1,0
0,3,"Heterosexual",50,5.5,3,2,6,2,1,0,0,0,0,4,2,1,0,1,0
1,3,"Heterosexual",37,8.5,0,4,0,10,1,0,8,7,3,0,8,1,0,1,0
1,7,"Heterosexual",45,6,5.5,4,1,5,1,1,3,1,0,4,8,1,0,1,0
1,7,"Bisexual",79,10,5,4,0,5,1,0,0,9,0,5,6,1,0,0,1
0,3,"Heterosexual",86,4,2,2,8,1,1,0,4,3,7,0,2,1,0,1,0
1,5,"Heterosexual",46,8,1,4,3,5,1,0,0,3,0,5,4,NA,0,0,1
0,5,"Heterosexual",44,5,4,3,4,2,1,0,0,6,7,4,3,0,1,1,0
1,3,"Heterosexual",78,8.5,3.5,3,3,10,1,0,10,10,3,7,11,1,0,0,1
1,3,"Prefer not to say",53,8.5,2,3,2,7,1,0,8,8,0,2,9,1,0,0,1
1,7,"Heterosexual",82,9.5,6.5,3,0,10,1,0,7,0,0,4,7,1,0,1,0
